"","OBJECTID","CMM","CM","TYPE_","NIVEAU","GISEMENT","TRANCHE","ZONE_","RAPPORT_MIN","MINR_PASSANT","X","Y","Z","PT","PP","BPL_B","RP","CO2_B","CAO_B","SIO2_B","FE2O3_B","AL2O3_B","F_B","CORG_B","NA2O_B","K2O_B","MGO_B","CD_B","U_B","AS_B","V_B","ZN_B","TI_B","TR_B","SR_B","CL_B","Mo_B","Cr_B","SIO2_L","MGO_L","CD_L","CO2_L","SO3_B","AS_L","CL_L","SIO2R_B","Th_B","ORDRE","OBS"
"868",868,"CMM118","CM836","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309757,6864","211117,9177","595,3041988","0,471293916","0,471293916","62,02227935","76,29820051","3,479005998","0","2,982005141","0","0","0","0","0","0","0,29134533","2,570694087","95,11568123","9,42587832","0","0","0","0","0","174,8071979","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"869",869,"CMM119","CM837","GEOCHIMIE","Niveau 19","G3","T2","","0","0","308956,0583","210819,3659","592,5792631","0,342759212","0,342759212","61,06255356","75,13281919","3,479005998","0","3,427592117","0","0","0","0","0","0","0,30848329","7,712082262","22,27934876","9,42587832","0","0","0","0","0","245,0728363","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"872",872,"CMM121","CM840","GEOCHIMIE","Niveau 19","G3","T2","","0","0","308963,8218","208529,7258","574,327335","0,59982862","0,59982862","61,56812339","73,5646958","3,607540703","0","2,836332476","0","0","0","0","0","0","0,317052271","4,284490146","86,54670094","10,28277635","0","0","0","0","0","328,1919452","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"873",873,"CMM122","CM841","GEOCHIMIE","Niveau 19","G3","T1","","0","0","308890,5827","209213,8475","579,8628963","0,514138817","0,514138817","60,23136247","72,37360754","3,341902314","0","4,198800343","0","0","0","0","0","0","0,334190231","14,5672665","98,54327335","10,28277635","0","0","0","0","0","185,9468723","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"875",875,"CMM134","CM202","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309561,7224","211372,2279","618,4233076","0,214224507","0,214224507","61,09682948","0","0","0","3,941730934","0","0","0","0","0","0","0","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"877",877,"CMM136","CM225","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309167,018","211058,509","614,7386461","0,171379606","0,171379606","62,98200514","0","0","0","1,885175664","0","0","0","0","0","0","0","5,141388175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"878",878,"CMM137","CM236","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309174,8586","210536,0154","617,6520994","0,257069409","0,257069409","60,83976007","0","0","0","4,455869751","0","0","0","0","0","0","0","6,855184233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"879",879,"CMM138","CM247","GEOCHIMIE","Niveau 19","G3","T2","","0","0","308940,6341","209981,4996","608,5689803","0,514138817","0,514138817","57,41216795","0","0","0","2,227934876","0","0","0","0","0","0","0","44,55869751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"880",880,"CMM130","CM258","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309537,2494","209908,389","583,4190231","0,514138817","0,514138817","57,92630677","0","0","0","2,142245073","0","0","0","0","0","0","0","15,42416452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"883",883,"CMM139","CM889","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309648,6718","212510,7112","0","0,342759212","0,342759212","61,61096829","0","3,684661525","0","4,198800343","0","0","0","0","0","0","0","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"885",885,"CMM141","CM898","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309854,3273","208941,7309","0","0,471293916","0,471293916","62,89631534","0","3,256212511","0","3,341902314","0","0","0","0","0","0","0","9,42587832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"886",886,"CMM142","CM899","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309357,3265","209220,2228","0","0,428449015","0,428449015","60,83976007","0","3,941730934","0","4,198800343","0","0","0","0","0","0","0","12,85347044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"888",888,"CMM144","CM901","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309035,9897","207557,8406","0","0,514138817","0,514138817","63,41045416","0","3,256212511","0","2,999143102","0","0","0","0","0","0","0","7,712082262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"889",889,"CMM145","CM903","GEOCHIMIE","Niveau 19","G3","T1","","0","0","308436,1611","210342,7592","0","0,514138817","0,514138817","61,6966581","0","3,513281919","0","4,970008569","0","0","0","0","0","0","0","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"890",890,"CMM146","CM904","GEOCHIMIE","Niveau 19","G3","T1","","0","0","308800,3428","209400,1714","0","0,514138817","0,514138817","62,55355613","0","3,513281919","0","3,513281919","0","0","0","0","0","0","0","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"891",891,"CMM147","CM905","GEOCHIMIE","Niveau 19","G3","T2","","0","0","309130,2485","208427,5921","0","0,556983719","0,556983719","62,55355613","0","3,256212511","0","3,598971722","0","0","0","0","0","0","0","6,855184233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,427592117","0"
"892",892,"CMM118","CM836","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309757,6864","211117,9177","595,3041988","0,728363325","0,728363325","63,27335047","79,94858612","3,787489289","0","1,413881748","0","0","0","0","0","0","0,317052271","10,28277635","84,83290488","14,5672665","0","0","0","0","0","170,5227078","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"893",893,"CMM119","CM837","GEOCHIMIE","Niveau 20","G3","T2","","0","0","308956,0583","210819,3659","592,5792631","0,514138817","0,514138817","64,93573265","80,1285347","3,324764353","0","0,916880891","0","0","0","0","0","0","0,248500428","17,99485861","74,55012853","12,85347044","0","0","0","0","0","310,1970865","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"894",894,"CMM120","CM838","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309329,4516","211312,7506","597,4807198","0,59982862","0,59982862","64,91859469","79,07455013","3,676092545","0","2,022279349","0","0","0","0","0","0","0,265638389","15,42416452","76,26392459","12,85347044","0","0","0","0","0","183,3761782","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"895",895,"CMM124","CM839","GEOCHIMIE","Niveau 20","G3","T2","","0","0","308665,0043","210008,6118","584,9014567","0,257069409","0,257069409","63,75321337","76,07540703","3,024850043","0","0,788346187","0","0","0","0","0","0","0,419880034","8,568980291","89,97429306","10,28277635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"896",896,"CMM121","CM840","GEOCHIMIE","Niveau 20","G3","T2","","0","0","308963,8218","208529,7258","574,327335","0,428449015","0,428449015","64,07026564","81,16538132","3,907455013","0","0,762639246","0","0","0","0","0","0","0,239931448","4,284490146","80,54841474","9,42587832","0","0","0","0","0","197,0865467","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"897",897,"CMM122","CM841","GEOCHIMIE","Niveau 20","G3","T1","","0","0","308890,5827","209213,8475","579,8628963","0,385604113","0,385604113","64,33590403","69,17737789","3,033419023","0","1,088260497","0","0","0","0","0","0","0,231362468","20,5655527","83,97600686","13,71036847","0","0","0","0","0","158,5261354","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"898",898,"CMM125","CM842","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309965,347","208915,03","575,7497858","0,428449015","0,428449015","61,45672665","69,53727506","4,267352185","0","1,328191945","0","0","0","0","0","0","0,28277635","4,284490146","102,8277635","15,42416452","0","0","0","0","0","200,5141388","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"899",899,"CMM134","CM202","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309561,7224","211372,2279","618,4233076","0,29991431","0,29991431","65,29562982","0","0","0","1,371036847","0","0","0","0","0","0","0","18,85175664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"901",901,"CMM136","CM225","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309167,018","211058,509","614,7386461","0,59982862","0,59982862","64,6101114","0","0","0","1,371036847","0","0","0","0","0","0","0","7,712082262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"903",903,"CMM138","CM247","GEOCHIMIE","Niveau 20","G3","T2","","0","0","308940,6341","209981,4996","608,5689803","1,285347044","1,156812339","65,46700943","0","0","0","1,628106255","0","0","0","0","0","0","0","22,27934876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"906",906,"CMM123","CM1526","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309372,108","208991,5938","577,1465296","0,385604113","0,385604113","65,71550985","82,33933162","2,973436161","40,44558698","1,148243359","0,111396744","0,30848329","3,470437018","0","0","0","0,205655527","7,712082262","90,83119109","12,85347044","180,8054841","242,5021422","0","0","472,1508141","0","0","0","0","0,162810626","0","0","0","0","0","0","0","2,570694087","0"
"907",907,"CMM139","CM889","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309648,6718","212510,7112","0","0,59982862","0,59982862","64,6958012","0","3,684661525","0","1,285347044","0","0","0","0","0","0","0","15,42416452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"909",909,"CMM141","CM898","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309854,3273","208941,7309","0","0,29991431","0,29991431","65,89545844","0","3,084832905","0","0,942587832","0","0","0","0","0","0","0","16,28106255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"910",910,"CMM142","CM899","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309357,3265","209220,2228","0","0,685518423","0,685518423","65,03856041","0","3,256212511","0","1,45672665","0","0","0","0","0","0","0","9,42587832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"912",912,"CMM144","CM901","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309035,9897","207557,8406","0","0,899742931","0,899742931","64,6958012","0","3,341902314","0","1,113967438","0","0","0","0","0","0","0","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"913",913,"CMM145","CM903","GEOCHIMIE","Niveau 20","G3","T1","","0","0","308436,1611","210342,7592","0","0,428449015","0,428449015","65,98114824","0","3,084832905","0","1,371036847","0","0","0","0","0","0","0","20,5655527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"914",914,"CMM146","CM904","GEOCHIMIE","Niveau 20","G3","T1","","0","0","308800,3428","209400,1714","0","0,385604113","0,385604113","65,20994002","0","3,684661525","0","0,685518423","0","0","0","0","0","0","0","17,99485861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"915",915,"CMM147","CM905","GEOCHIMIE","Niveau 20","G3","T2","","0","0","309130,2485","208427,5921","0","0,385604113","0,385604113","65,55269923","0","3,341902314","0","0,59982862","0","0","0","0","0","0","0","7,712082262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,570694087","0"
"917",917,"CMM149","CM953","GEOCHIMIE","Niveau 9","G4","T1","","0","0","320694,473","211847,4122","0","0,685518423","0,685518423","41,34532991","58,54327335","8,483290488","41,79948586","10,97686375","0,754070266","1,75664096","2,390745501","0","0","0","0,454155955","11,99657241","195,3727506","11,99657241","68,55184233","347,0437018","0","0","645,2442159","0","0","0","0","0,29991431","0","0","0","0","0","0","0","32,56212511","0"
"918",918,"CMM150","CM955","GEOCHIMIE","Niveau 9","G4","T1","","0","0","330720,5998","216026,7095","0","0,342759212","0,342759212","32,81062554","37,66066838","11,24250214","31,56812339","12,25364182","0,88260497","2,193658955","1,979434447","0","0","0","4,755784062","13,71036847","109,6829477","8,568980291","73,69323051","222,7934876","0","0","616,1096829","0","0","0","0","3,461868038","0","0","0","0","0","0","0","32,56212511","0"
"919",919,"CMM148","CM730","GEOCHIMIE","Niveau 30","G4","T1","","0","0","329642,9306","214018,0377","0","1,113967438","1,113967438","49,70865467","61,19108826","8,329048843","40,17994859","5,192802057","0,257069409","0,814053128","2,802056555","0","0","0","2,587832048","3,427592117","209,0831191","7,712082262","43,70179949","84,83290488","0","0","862,0394173","0","0","0","0","1,088260497","0","0","0","0","0","0","0","36,84661525","0"
"922",922,"CMM148","CM730","GEOCHIMIE","Niveau 13","G4","T1","","0","0","329642,9306","214018,0377","0","0,257069409","0,257069409","37,81491003","42,42502142","14,49871465","35,38131962","6,743787489","0,334190231","1,131105398","2,270779777","0","0","0","5,784061697","9,42587832","69,40874036","7,712082262","83,11910883","249,3573265","0","0","621,2510711","0","0","0","0","2,604970009","0","0","0","0","0","0","0","24,85004284","0"
"923",923,"CMM149","CM953","GEOCHIMIE","Niveau 13","G4","T1","","0","0","320694,473","211847,4122","0","0,342759212","0,342759212","48,16623822","66,25535561","7,840616967","46,31533847","5,646958012","0,359897172","1,011139674","2,956298201","0","0","0","0,368466153","14,5672665","112,2536418","11,99657241","82,2622108","328,1919452","0","0","768,6375321","0","0","0","0","0,248500428","0","0","0","0","0","0","0","24,85004284","0"
"925",925,"CMM148","CM730","GEOCHIMIE","Niveau 31","G4","T1","","0","0","329642,9306","214018,0377","0","1,628106255","1,628106255","50,05998286","63,93316195","7,403598972","40,6940874","4,884318766","0,685518423","1,088260497","2,973436161","0","0","0","2,133676093","6,855184233","149,1002571","12,85347044","82,2622108","295,6298201","0","0","946,8723222","0","0","0","0","0,634104542","0","0","0","0","0","0","0","27,42073693","0"
"927",927,"CMM150","CM955","GEOCHIMIE","Niveau 31","G4","T1","","0","0","330720,5998","216026,7095","0","2,099400171","2,099400171","48,87746358","65,32133676","7,283633248","39,58011997","5,698371894","0,814053128","1,328191945","2,93059126","0","0","0","1,576692374","9,42587832","155,9554413","13,71036847","81,40531277","268,2090831","0","0","970,865467","0","0","0","0","0,719794344","0","0","0","0","0","0","0","27,42073693","0"
"928",928,"CMM151","CM33","GEOCHIMIE","Niveau 32","G5","T2","","0","0","368548,6033","193509,7258","438,0119966","0,171379606","0,171379606","49,28020566","68,92887746","5,329905741","41,38817481","11,60239931","0,411311054","0,908311911","2,699228792","0","0","0","0,608397601","29,99143102","65,98114824","11,13967438","311,0539846","238,2176521","0","0","619,5372751","0","0","0","0","0,231362468","0","0","0","0","0","0","0","5,141388175","0"
"929",929,"CMM152","CM792","GEOCHIMIE","Niveau 32","G5","T2","","0","0","367206,2039","194889,1003","496,6580977","0,342759212","0,342759212","59,80291345","76,22107969","31,26820908","42,04798629","5,535561268","0,608397601","0,942587832","3,170522708","0","0,771208226","0,068551842","0,385604113","10,28277635","62,55355613","18,85175664","288,7746358","178,2347901","209,0831191","247,6435304","515,8526135","131,1053985","8,568980291","350,4712939","2,399314482","0,248500428","0","0","0","0","0","0","0","5,141388175","0"
"930",930,"CMM151","CM33","GEOCHIMIE","Niveau 33","G5","T2","","0","0","368548,6033","193509,7258","438,0119966","0,342759212","0,342759212","56,84661525","76,28106255","5,621251071","41,98800343","4,275921165","0,154241645","0,342759212","2,990574122","0","0","0","0,368466153","29,99143102","59,12596401","6,855184233","135,3898886","245,0728363","0","0","705,227078","0","0","0","0","0,231362468","0","0","0","0","0","0","0","8,568980291","0"
"933",933,"CMM154","CM793","GEOCHIMIE","Niveau 33","G5","T2","","0","0","372119,4859","194421,7481","501,9708655","0,514138817","0,514138817","59,81148243","74,45586975","21,09682948","41,26820908","5,801199657","0,462724936","0,87403599","3,316195373","0","0,831191088","0,111396744","0,342759212","20,5655527","41,98800343","18,42330763","198,8003428","101,5424165","40,27420737","252,7849186","637,9605827","167,5235647","8,568980291","285,7754927","3,444730077","0,257069409","0","0","0","0","0","0","0","8,568980291","0"
